mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0.3757612228393555,0.06037224353887467,0.01703460216522217,0.004017080580826615,0.1,1,"{'C': 0.1, 'gamma': 1}",0.5657894736842105,0.5657894736842105,0.5657894736842105,0.5638766519823789,0.5638766519823789,0.5663716814159292,0.5663716814159292,0.5688888888888889,0.5688888888888889,0.5688888888888889,0.5664459161147903,0.001798039625850539,4,0.5665193912616593,0.5665193912616593,0.5665193912616593,0.5667320902845927,0.5667320902845927,0.5664541441883276,0.5664541441883276,0.5661764705882353,0.5661764705882353,0.5661764705882353,0.5664460054495525,0.00019948060067817556
0.2698665618896484,0.024857518484101566,0.014699602127075195,0.0017819504613802394,0.1,0.1,"{'C': 0.1, 'gamma': 0.1}",0.5657894736842105,0.5657894736842105,0.5657894736842105,0.5638766519823789,0.5638766519823789,0.5663716814159292,0.5663716814159292,0.5688888888888889,0.5688888888888889,0.5688888888888889,0.5664459161147903,0.001798039625850539,4,0.5665193912616593,0.5665193912616593,0.5665193912616593,0.5667320902845927,0.5667320902845927,0.5664541441883276,0.5664541441883276,0.5661764705882353,0.5661764705882353,0.5661764705882353,0.5664460054495525,0.00019948060067817556
0.17728939056396484,0.009254521293561026,0.01631441116333008,0.0038627084313624083,0.1,0.01,"{'C': 0.1, 'gamma': 0.01}",0.5657894736842105,0.5657894736842105,0.5657894736842105,0.5638766519823789,0.5638766519823789,0.5663716814159292,0.5663716814159292,0.5688888888888889,0.5688888888888889,0.5688888888888889,0.5664459161147903,0.001798039625850539,4,0.5665193912616593,0.5665193912616593,0.5665193912616593,0.5667320902845927,0.5667320902845927,0.5664541441883276,0.5664541441883276,0.5661764705882353,0.5661764705882353,0.5661764705882353,0.5664460054495525,0.00019948060067817556
0.5680726528167724,0.02386597303520824,0.01612837314605713,0.006905333792431977,1,1,"{'C': 1, 'gamma': 1}",0.5745614035087719,0.5614035087719298,0.5701754385964912,0.5506607929515418,0.5330396475770925,0.5663716814159292,0.5619469026548672,0.5644444444444444,0.5644444444444444,0.5733333333333334,0.5620309050772627,0.011637934845428521,8,0.5792832596956309,0.5822287677957781,0.5827196858124694,0.5839057899901865,0.584396467124632,0.5826385483079941,0.5821481118195194,0.5838235294117647,0.5823529411764706,0.5759803921568627,0.5819477493291308,0.002396120525391323
0.4223306894302368,0.03224429881499627,0.01477193832397461,0.0015987966648358058,1,0.1,"{'C': 1, 'gamma': 0.1}",0.5657894736842105,0.5701754385964912,0.5701754385964912,0.5638766519823789,0.5638766519823789,0.5663716814159292,0.5663716814159292,0.5644444444444444,0.5688888888888889,0.5688888888888889,0.5668874172185431,0.002357251899114753,2,0.5709376534118802,0.5694648993618066,0.5709376534118802,0.5711481844946026,0.5711481844946026,0.5723393820500245,0.5723393820500245,0.5720588235294117,0.5705882352941176,0.5705882352941176,0.5711550633392468,0.0008494630789441322
0.30429749488830565,0.013382557716753618,0.015098285675048829,0.0008248469885971896,1,0.01,"{'C': 1, 'gamma': 0.01}",0.5657894736842105,0.5657894736842105,0.5657894736842105,0.5594713656387665,0.5638766519823789,0.5663716814159292,0.5663716814159292,0.5644444444444444,0.5733333333333334,0.5688888888888889,0.5660044150110375,0.003343064793079821,7,0.5689739813451153,0.5670103092783505,0.5689739813451153,0.5686947988223748,0.5686947988223748,0.5689063266307013,0.5689063266307013,0.5691176470588235,0.5676470588235294,0.5686274509803921,0.5685552679737478,0.0006457000622741223
1.8690327644348144,0.3017866955176355,0.01569688320159912,0.004737369346144239,10,1,"{'C': 10, 'gamma': 1}",0.5833333333333334,0.5570175438596491,0.5657894736842105,0.5418502202643172,0.5462555066079295,0.5530973451327433,0.5619469026548672,0.56,0.5466666666666666,0.5822222222222222,0.5598233995584989,0.013521770041691536,9,0.5974472263132057,0.5969563082965145,0.5979381443298969,0.5981354268891069,0.5986261040235525,0.5968612064737616,0.6032368808239333,0.5985294117647059,0.6004901960784313,0.5941176470588235,0.5982338552051932,0.0022701966987530285
1.80904221534729,0.23814247947535544,0.018124771118164063,0.005748502550677126,10,0.1,"{'C': 10, 'gamma': 0.1}",0.5701754385964912,0.5701754385964912,0.5657894736842105,0.5638766519823789,0.5638766519823789,0.5663716814159292,0.5663716814159292,0.5644444444444444,0.5688888888888889,0.5733333333333334,0.5673289183222958,0.0030151690370906923,1,0.5738831615120275,0.5753559155621011,0.5748649975454099,0.5755642787046124,0.5765456329735035,0.575282000980873,0.5762628739578225,0.5754901960784313,0.575,0.5745098039215686,0.575275886123635,0.0007411780857933823
1.007689118385315,0.22324586008081826,0.015928030014038086,0.007492812017294628,10,0.01,"{'C': 10, 'gamma': 0.01}",0.5657894736842105,0.5701754385964912,0.5657894736842105,0.5638766519823789,0.5638766519823789,0.5663716814159292,0.5663716814159292,0.5644444444444444,0.5733333333333334,0.5688888888888889,0.5668874172185431,0.0028843102748464067,2,0.5699558173784978,0.5689739813451153,0.5694648993618066,0.570657507360157,0.570657507360157,0.5703776360961256,0.5703776360961256,0.571078431372549,0.5700980392156862,0.5686274509803921,0.5700268906566611,0.0007443208062995641
